IdTipoTransaccion,IdOrdenCompra,IdMetodoPago,cantidad
5,1155,"4",289.80
5,1156,"4",1437.96
5,1157,"4",955891.50
5,1158,"4",369272.94
5,1159,"4",958782.60
5,1160,"4",370246.18
5,1161,"4",960217.80
5,1162,"4",374213.11
5,1163,"4",960342.00
5,1164,"4",373733.79
5,1165,"4",961163.10
5,1166,"4",374547.41
5,1167,"4",2525.40
5,1168,"4",966614.10
5,1169,"4",377978.09
5,1170,"4",970429.80
5,1171,"4",380469.34
5,1172,"4",972203.10
5,1173,"4",380950.73
5,1174,"4",971250.90
5,1175,"4",383631.03
5,1176,"4",971768.40
5,1177,"4",384520.21
5,1178,"4",1683.60
5,1179,"4",1564.00
5,1180,"4",975984.30
5,1181,"4",389216.35
5,1182,"4",976108.50
5,1183,"4",389279.72
5,1184,"4",979675.80
5,1185,"4",391991.76
5,1186,"4",984809.40
5,1187,"4",396515.17
5,1188,"4",988245.60
5,1189,"4",397625.04
5,1190,"4",1794.00
5,1191,"4",1330.55
5,1192,"4",989777.40
5,1193,"4",399903.42
5,1194,"4",990591.60
5,1195,"4",401322.06
5,1196,"4",993496.50
5,1197,"4",401225.11
5,1198,"4",994993.80
5,1199,"4",402406.51
5,1200,"4",995394.00
5,1201,"4",402343.26
5,1202,"4",772.80
5,1203,"4",220.80
5,1204,"4",996470.40
5,1205,"4",402484.36
5,1206,"4",999865.20
5,1207,"4",403796.17
5,1208,"4",1002045.60
5,1209,"4",403262.22
5,1210,"4",1006378.80
5,1211,"4",404145.31
5,1212,"4",1008076.20
5,1213,"4",404971.24
5,1214,"4",2435.70
5,1215,"4",1012305.90
5,1216,"4",404439.13
5,1217,"4",1013403.00
5,1218,"4",406436.34
5,1219,"4",1016404.50
5,1220,"4",411393.07
5,1221,"4",1018074.30
5,1222,"4",411664.35
5,1223,"4",1019640.60
5,1224,"4",411380.53
5,1225,"4",883.20
5,1226,"4",1020654.90
5,1227,"4",411462.64
5,1228,"4",1021179.30
5,1229,"4",415143.45
5,1230,"4",1023863.40
5,1231,"4",418714.89
5,1232,"4",1026637.20
5,1233,"4",418664.40
5,1234,"4",1027258.20
5,1235,"4",419358.08
5,1236,"4",1642.20
5,1237,"4",1033254.30
5,1238,"4",418071.69
5,1239,"4",1037242.50
5,1240,"4",417680.69
5,1241,"4",1039064.10
5,1242,"4",417529.12
5,1243,"4",1042872.90
5,1244,"4",418475.00
5,1245,"4",1041686.10
5,1246,"4",421178.30
5,1247,"4",1255.80
5,1248,"4",2164.88
5,1249,"4",1044225.30
5,1250,"4",425241.48
5,1251,"4",1047302.70
5,1252,"4",427417.05
5,1253,"4",1049241.60
5,1254,"4",428875.48
5,1255,"4",1052256.90
5,1256,"4",430922.94
5,1257,"4",1052726.10
5,1258,"4",430633.03
5,1259,"4",1807.80
5,1260,"4",504.62
5,1261,"4",1054078.50
5,1262,"4",430681.56
5,1263,"4",1059239.70
5,1264,"4",433485.60
5,1265,"4",1060088.40
5,1266,"4",433746.54
5,1267,"4",1060019.40
5,1268,"4",433649.59
5,1269,"4",1060502.40
5,1270,"4",433201.90
5,1271,"4",916.32
5,1272,"4",1061599.50
5,1273,"4",434202.51
5,1274,"4",1064311.20
5,1275,"4",434425.15
5,1276,"4",1065373.80
5,1277,"4",435610.92
5,1278,"4",1072066.80
5,1279,"4",436468.70
5,1280,"4",1071087.00
5,1281,"4",436535.63
5,1282,"4",2056.20
5,1283,"4",1564.00
5,1284,"4",1073267.40
5,1285,"4",438179.33
5,1286,"4",1073005.20
5,1287,"4",438191.63
5,1288,"4",1073046.60
5,1289,"4",438336.88
5,1290,"4",1073019.00
5,1291,"4",438652.32
5,1292,"4",1072908.60
5,1293,"4",440933.00
5,1294,"4",2677.20
5,1295,"4",1081485.30
5,1296,"4",440624.11
5,1297,"4",1082244.30
5,1298,"4",444159.79
5,1299,"4",1085273.40
5,1300,"4",444359.20
5,1301,"4",1086218.70
5,1302,"4",444498.00
5,1303,"4",1091379.90
5,1304,"4",448880.77
5,1305,"4",1890.60
5,1306,"4",790.28
5,1307,"4",1094064.00
5,1308,"4",448599.13
5,1309,"4",1097776.20
5,1310,"4",452061.44
5,1311,"4",1100025.60
5,1312,"4",453332.99
5,1313,"4",1103123.70
5,1314,"4",452853.67
5,1315,"4",1105069.50
5,1316,"4",452452.21
5,1317,"4",1393.80
5,1318,"4",485.76
5,1319,"4",1106849.70
5,1320,"4",451670.78
5,1321,"4",1108505.70
5,1322,"4",451160.07
5,1323,"4",1111203.60
5,1324,"4",454226.89
5,1325,"4",1110451.50
5,1326,"4",454817.30
5,1327,"4",1109733.90
5,1328,"4",456835.66
5,1329,"4",1849.20
5,1330,"4",441.60
5,1331,"4",1114046.40
5,1332,"4",456015.94
5,1333,"4",1114184.40
5,1334,"4",456936.40
5,1335,"4",1114936.50
5,1336,"4",456940.54
5,1337,"4",1118862.60
5,1338,"4",457196.88
5,1339,"4",1119952.80
5,1340,"4",458329.86
5,1341,"4",2125.20
5,1342,"4",1286.39
5,1343,"4",1124313.60
5,1344,"4",462352.90
5,1345,"4",1126342.20
5,1346,"4",464415.43
5,1347,"4",1130640.90
5,1348,"4",465544.15
5,1349,"4",1130682.30
5,1350,"4",464955.58
5,1351,"4",1132062.30
5,1352,"4",465081.74
5,1353,"4",3594.90
5,1354,"4",3910.00
5,1355,"4",1133877.00
5,1356,"4",469017.15
5,1357,"4",1132766.10
5,1358,"4",468373.96
5,1359,"4",1131551.70
5,1360,"4",467730.76
5,1361,"4",1134470.40
5,1362,"4",468188.92
5,1363,"4",1136899.20
5,1364,"4",469342.83
5,1365,"4",2911.80
5,1366,"4",618.24
5,1367,"4",1139686.80
5,1368,"4",469097.19
5,1369,"4",1144151.10
5,1370,"4",470034.67
5,1371,"4",1145020.50
5,1372,"4",472523.73
5,1373,"4",1148622.30
5,1374,"4",474514.61
5,1375,"4",1149146.70
5,1376,"4",476280.32
5,1377,"4",2608.20
5,1378,"4",1374.94
5,1379,"4",1151851.50
5,1380,"4",477615.70
5,1381,"4",1153548.90
5,1382,"4",478769.38
5,1383,"4",1154984.10
5,1384,"4",478874.61
5,1385,"4",1157778.60
5,1386,"4",479738.72
5,1387,"4",1157585.40
5,1388,"4",481933.15
5,1389,"4",1476.60
5,1390,"4",1160000.40
5,1391,"4",484045.24
5,1392,"4",1161849.60
5,1393,"4",486939.79
5,1394,"4",1164485.40
5,1395,"4",486561.55
5,1396,"4",1170350.40
5,1397,"4",489710.60
5,1398,"4",1171537.20
5,1399,"4",491417.54
5,1400,"4",193.20
5,1401,"4",220.80
5,1402,"4",1172034.00
5,1403,"4",491293.80
5,1404,"4",1171661.40
5,1405,"4",495872.53
5,1406,"4",1174138.50
5,1407,"4",497821.43
5,1408,"4",1178982.30
5,1409,"4",498174.48
5,1410,"4",1180776.30
5,1411,"4",497884.57
5,1412,"4",1182149.40
5,1413,"4",502575.88
5,1414,"4",1184902.50
5,1415,"4",504831.37
5,1416,"4",1186517.10
5,1417,"4",505556.68
5,1418,"4",1190112.00
5,1419,"4",506294.17
5,1420,"4",1189408.20
5,1421,"4",506688.85
5,1422,"4",2918.70
5,1423,"4",764.75
5,1424,"4",1192975.50
5,1425,"4",506249.21
5,1426,"4",1194631.50
5,1427,"4",507161.39
5,1428,"4",1193292.90
5,1429,"4",508838.55
5,1430,"4",1195218.00
5,1431,"4",509544.65
5,1432,"4",1198419.60
5,1433,"4",512420.45
5,1434,"4",4961.10
5,1435,"4",1786.64
5,1436,"4",1206375.30
5,1437,"4",514736.90
5,1438,"4",1205616.30
5,1439,"4",514314.50
5,1440,"4",1209659.70
5,1441,"4",515667.94
5,1442,"4",1215241.80
5,1443,"4",516626.35
5,1444,"4",1214648.40
5,1445,"4",517483.90
5,1446,"4",4347.00
5,1447,"4",88.32
5,1448,"4",1220196.00
5,1449,"4",515907.60
5,1450,"4",1222624.80
5,1451,"4",517446.18
5,1452,"4",1223611.50
5,1453,"4",521558.12
5,1454,"4",1225481.40
5,1455,"4",521742.93
5,1456,"4",1230056.10
5,1457,"4",523148.80
5,1458,"4",3415.50
5,1459,"4",327.75
5,1460,"4",1239157.20
5,1461,"4",523167.78
5,1462,"4",1241337.60
5,1463,"4",525526.08
5,1464,"4",1243131.60
5,1465,"4",527884.73
5,1466,"4",1249438.20
5,1467,"4",536581.26
5,1468,"4",1252053.30
5,1469,"4",541353.07
5,1470,"4",2539.20
5,1471,"4",2665.13
5,1472,"4",1257559.50
5,1473,"4",544072.36
5,1474,"4",1260712.80
5,1475,"4",545611.41
5,1476,"4",1264287.00
5,1477,"4",547482.23
5,1478,"4",1263321.00
5,1479,"4",547169.08
5,1480,"4",1265949.90
5,1481,"4",547072.14
5,1482,"4",772.80
5,1483,"4",176.64
5,1484,"4",1267978.50
5,1485,"4",547059.83
5,1486,"4",1270214.10
5,1487,"4",547685.78
5,1488,"4",1271525.10
5,1489,"4",549705.98
5,1490,"4",1270959.30
5,1491,"4",550029.71
5,1492,"4",1273029.30
5,1493,"4",551114.39
5,1494,"4",289.80
5,1495,"4",855.37
5,1496,"4",1272518.70
5,1497,"4",553250.28
5,1498,"4",1273829.70
5,1499,"4",555671.95
5,1500,"4",1277479.80
5,1501,"4",557179.26
5,1502,"4",1282302.90
5,1503,"4",557780.71
5,1504,"4",1286201.40
5,1505,"4",561047.51
5,1506,"4",1286884.50
5,1507,"4",561442.42
5,1508,"4",1286539.50
5,1509,"4",563366.03
5,1510,"4",1285904.70
5,1511,"4",563531.74
5,1512,"4",1287671.10
5,1513,"4",563657.90
5,1514,"4",1289499.60
5,1515,"4",563682.97
5,1516,"4",966.00
5,1517,"4",327.75
5,1518,"4",1294474.50
5,1519,"4",566022.07
5,1520,"4",1298586.90
5,1521,"4",569009.19
5,1522,"4",1300367.10
5,1523,"4",568366.00
5,1524,"4",1303071.90
5,1525,"4",568309.30
5,1526,"4",1304921.10
5,1527,"4",567975.23
5,1528,"4",1904.40
5,1529,"4",353.28
5,1530,"4",1307508.60
5,1531,"4",568675.35
5,1532,"4",1311110.40
5,1533,"4",572492.66
5,1534,"4",1312504.20
5,1535,"4",573859.20
5,1536,"4",1316464.80
5,1537,"4",576846.33
5,1538,"4",1316064.60
5,1539,"4",577767.13
5,1540,"4",96.60
5,1541,"4",2156.94
5,1542,"4",1316733.90
5,1543,"4",583077.14
5,1544,"4",1320183.90
5,1545,"4",585265.71
5,1546,"4",1322592.00
5,1547,"4",590188.63
5,1548,"4",1329623.10
5,1549,"4",590694.86
5,1550,"4",1333280.10
5,1551,"4",593070.07
5,1552,"4",2028.60
5,1553,"4",1048.80
5,1554,"4",1336364.40
5,1555,"4",593740.63
5,1556,"4",1337979.00
5,1557,"4",593097.44
5,1558,"4",1341615.30
5,1559,"4",593637.82
5,1560,"4",1347549.30
5,1561,"4",596277.88
5,1562,"4",1347894.30
5,1563,"4",596548.93
5,1564,"4",2083.80
5,1565,"4",1353904.20
5,1566,"4",596744.66
5,1567,"4",1357899.30
5,1568,"4",597413.39
5,1569,"4",1358934.30
5,1570,"4",598752.56
5,1571,"4",1358837.70
5,1572,"4",602107.69
5,1573,"4",1357430.10
5,1574,"4",601659.99
5,1575,"4",2428.80
5,1576,"4",2226.40
5,1577,"4",1362246.30
5,1578,"4",604302.69
5,1579,"4",1366344.90
5,1580,"4",604687.60
5,1581,"4",1371161.10
5,1582,"4",605042.72
5,1583,"4",1371947.70
5,1584,"4",604836.52
5,1585,"4",1374624.90
5,1586,"4",605915.11
5,1587,"4",869.40
5,1588,"4",1376004.90
5,1589,"4",604628.72
5,1590,"4",1377384.90
5,1591,"4",605013.62
5,1592,"4",1377619.50
5,1593,"4",605990.55
5,1594,"4",1377046.80
5,1595,"4",607113.06
5,1596,"4",1379979.30
5,1597,"4",606911.47
5,1598,"4",2311.50
5,1599,"4",264.96
5,1600,"4",1383726.00
5,1601,"4",605969.73
5,1602,"4",1386575.70
5,1603,"4",608551.37
5,1604,"4",1390612.20
5,1605,"4",609743.57
5,1606,"4",1393855.20
5,1607,"4",611408.66
5,1608,"4",1399395.90
5,1609,"4",612156.62
5,1610,"4",414.00
5,1611,"4",88.32
5,1612,"4",1398071.10
5,1613,"4",611538.72
5,1614,"4",1399175.10
5,1615,"4",611883.38
5,1616,"4",1404819.30
5,1617,"4",611526.07
5,1618,"4",1407172.20
5,1619,"4",611860.38
5,1620,"4",1412264.40
5,1621,"4",612976.68
5,1622,"4",4091.70
5,1623,"4",176.64
5,1624,"4",1417515.30
5,1625,"4",614833.13
5,1626,"4",1419992.40
5,1627,"4",615242.87
5,1628,"4",1420130.40
5,1629,"4",617523.55
5,1630,"4",1421855.40
5,1631,"4",620836.36
5,1632,"4",1430535.60
5,1633,"4",621216.66
5,1634,"4",309.12
5,1635,"4",1428893.40
5,1636,"4",620680.99
5,1637,"4",1429935.30
5,1638,"4",624874.70
5,1639,"4",1428983.10
5,1640,"4",624668.50
5,1641,"4",1430514.90
5,1642,"4",626032.29
5,1643,"4",1429769.70
5,1644,"4",627640.22
5,1645,"4",1179.90
5,1646,"4",3228.63
5,1647,"4",1434427.20
5,1648,"4",631541.13
5,1649,"4",1440354.30
5,1650,"4",632922.40
5,1651,"4",1444715.10
5,1652,"4",632783.59
5,1653,"4",1445163.60
5,1654,"4",632491.38
5,1655,"4",1444666.80
5,1656,"4",634791.03
5,1657,"4",3615.60
5,1658,"4",1449483.00
5,1659,"4",635228.26
5,1660,"4",1455699.90
5,1661,"4",644325.57
5,1662,"4",1457811.30
5,1663,"4",644348.80
5,1664,"4",1458825.60
5,1665,"4",644529.58
5,1666,"4",1464214.50
5,1667,"4",645568.26
5,1668,"4",1642.20
5,1669,"4",273.13
5,1670,"4",1464573.30
5,1671,"4",644372.03
5,1672,"4",1470176.10
5,1673,"4",646057.58
5,1674,"4",1470238.20
5,1675,"4",646343.01
5,1676,"4",1471445.70
5,1677,"4",646399.48
5,1678,"4",1471031.70
5,1679,"4",651104.24
5,1680,"4",427.80
5,1681,"4",132.48
5,1682,"4",1472163.30
5,1683,"4",650448.86
5,1684,"4",1472894.70
5,1685,"4",651369.66
5,1686,"4",1474799.10
5,1687,"4",651974.91
5,1688,"4",1477924.80
5,1689,"4",653509.58
5,1690,"4",1481064.30
5,1691,"4",655300.59
5,1692,"4",1483.50
5,1693,"4",327.75
5,1694,"4",1488060.90
5,1695,"4",658510.59
5,1696,"4",1489102.80
5,1697,"4",657867.39
5,1698,"4",1494291.60
5,1699,"4",659303.05
5,1700,"4",1497024.00
5,1701,"4",661945.64
5,1702,"4",1500322.20
5,1703,"4",662279.94
5,1704,"4",2111.40
5,1705,"4",1564.00
5,1706,"4",1502502.60
5,1707,"4",665628.74
5,1708,"4",1503054.60
5,1709,"4",666549.55
5,1710,"4",1503441.00
5,1711,"4",669280.45
5,1712,"4",1505241.90
5,1713,"4",668801.13
5,1714,"4",1509264.60
5,1715,"4",669205.01
5,1716,"4",4029.60
5,1717,"4",1564.00
5,1718,"4",1517917.20
5,1719,"4",670466.33
5,1720,"4",1521581.10
5,1721,"4",671446.25
5,1722,"4",1525093.20
5,1723,"4",671733.98
5,1724,"4",1526763.00
5,1725,"4",671090.78
5,1726,"4",1527246.00
5,1727,"4",672675.71
5,1728,"4",386.40
5,1729,"4",109.25
5,1730,"4",1526183.40
5,1731,"4",674152.66
5,1732,"4",1532145.00
5,1733,"4",674486.85
5,1734,"4",1539396.90
5,1735,"4",678789.80
5,1736,"4",1539997.20
5,1737,"4",680278.25
5,1738,"4",1541556.60
5,1739,"4",683216.73
5,1740,"4",3808.80
5,1741,"4",632.50
5,1742,"4",1545751.80
5,1743,"4",683357.14
5,1744,"4",1546055.40
5,1745,"4",685026.14
5,1746,"4",1547559.60
5,1747,"4",684983.82
5,1748,"4",1551154.50
5,1749,"4",688492.12
5,1750,"4",1553183.10
5,1751,"4",689709.05
5,1752,"4",483.00
5,1753,"4",1556384.70
5,1754,"4",688981.68
5,1755,"4",1561373.40
5,1756,"4",688993.98
5,1757,"4",1565313.30
5,1758,"4",690488.87
5,1759,"4",1566403.50
5,1760,"4",689933.99
5,1761,"4",1568625.30
5,1762,"4",690535.10
5,1763,"4",483.00
5,1764,"4",1571550.90
5,1765,"4",689652.24
5,1766,"4",1575932.40
5,1767,"4",689711.01
5,1768,"4",1577126.10
5,1769,"4",690373.29
5,1770,"4",1579920.60
5,1771,"4",692706.64
5,1772,"4",1580072.40
5,1773,"4",692063.45
5,1774,"4",2194.20
5,1775,"4",2434.32
5,1776,"4",1584598.80
5,1777,"4",696730.26
5,1778,"4",1586068.50
5,1779,"4",699759.25
5,1780,"4",1588731.90
5,1781,"4",699904.49
5,1782,"4",1590608.70
5,1783,"4",699482.10
5,1784,"4",1590305.10
5,1785,"4",699280.50
5,1786,"4",2173.50
5,1787,"4",2392.00
5,1788,"4",1594086.30
5,1789,"4",703379.22
5,1790,"4",1595997.60
5,1791,"4",704478.16
5,1792,"4",1597515.60
5,1793,"4",705030.96
5,1794,"4",1596370.20
5,1795,"4",705198.98
5,1796,"4",1597460.40
5,1797,"4",706352.66
5,1798,"4",1656.00
5,1799,"4",1555.38
5,1800,"4",1601103.60
5,1801,"4",709877.41
5,1802,"4",1604029.20
5,1803,"4",709717.67
5,1804,"4",1606168.20
5,1805,"4",712176.60
5,1806,"4",1606140.60
5,1807,"4",712352.78
5,1808,"4",1610736.00
5,1809,"4",713578.34
5,1810,"4",579.60
5,1811,"4",2173.50
5,1812,"4",1609770.00
5,1813,"4",720279.85
5,1814,"4",1612750.80
5,1815,"4",719943.47
5,1816,"4",1611343.20
5,1817,"4",719791.90
5,1818,"4",1617442.80
5,1819,"4",719192.87
5,1820,"4",1617601.50
5,1821,"4",720445.79
5,1822,"4",2194.50
5,1823,"4",3408.60
5,1824,"4",3762.00
5,1825,"4",7524.00
5,1826,"4",1621306.80
5,1827,"4",719191.37
5,1828,"4",4639.80
5,1829,"4",1623604.50
5,1830,"4",721341.99
5,1831,"4",9405.00
5,1832,"4",1631767.20
5,1833,"4",721501.84
5,1834,"4",1634120.10
5,1835,"4",722037.39
5,1836,"4",1641392.70
5,1837,"4",724343.60
5,1838,"4",3753.60
5,1839,"4",437.00
5,1840,"4",1645601.70
5,1841,"4",724547.27
5,1842,"4",1646885.10
5,1843,"4",725270.16
5,1844,"4",1648320.30
5,1845,"4",725793.64
5,1846,"4",1649396.70
5,1847,"4",727801.19
5,1848,"4",1648886.10
5,1849,"4",731339.40
5,1850,"4",2145.90
5,1851,"4",1654261.20
5,1852,"4",730502.77
5,1853,"4",1654337.10
5,1854,"4",730132.70
5,1855,"4",1657214.40
5,1856,"4",729685.01
5,1857,"4",1661796.00
5,1858,"4",731375.39
5,1859,"4",1664017.80
5,1860,"4",734301.80
5,1861,"4",3105.00
5,1862,"4",977.50
5,1863,"4",1668261.30
5,1864,"4",736761.19
5,1865,"4",1673243.10
5,1866,"4",737675.55
5,1867,"4",1674643.80
5,1868,"4",737032.36
5,1869,"4",1676030.70
5,1870,"4",736565.80
5,1871,"4",1679487.60
5,1872,"4",737164.95
5,1873,"4",2608.20
5,1874,"4",525.32
5,1875,"4",1683089.40
5,1876,"4",737029.83
5,1877,"4",1684096.80
5,1878,"4",736386.63
5,1879,"4",1685559.60
5,1880,"4",736830.07
5,1881,"4",1687208.70
5,1882,"4",737107.34
5,1883,"4",1688388.60
5,1884,"4",736905.74
5,1885,"4",869.40
5,1886,"4",306.82
5,1887,"4",1689085.50
5,1888,"4",735930.31
5,1889,"4",1689506.40
5,1890,"4",737179.10
5,1891,"4",1688319.60
5,1892,"4",736624.22
5,1893,"4",1688968.20
5,1894,"4",740679.24
5,1895,"4",1692576.90
5,1896,"4",741852.58
5,1897,"4",510.60
5,1898,"4",1368.50
5,1899,"4",1690796.70
5,1900,"4",742729.46
5,1901,"4",1691755.80
5,1902,"4",743845.76
5,1903,"4",1693398.00
5,1904,"4",743914.99
5,1905,"4",1695578.40
5,1906,"4",743271.80
5,1907,"4",1696710.00
5,1908,"4",744388.10
5,1909,"4",2001.00
5,1910,"4",1955.00
5,1911,"4",1698697.20
5,1912,"4",745592.96
5,1913,"4",1699207.80
5,1914,"4",746873.14
5,1915,"4",1702361.10
5,1916,"4",747854.89
5,1917,"4",1705114.20
5,1918,"4",749509.05
5,1919,"4",1706149.20
5,1920,"4",752094.48
5,1921,"4",289.80
5,1922,"4",1711324.20
5,1923,"4",756876.87
5,1924,"4",1712386.80
5,1925,"4",760626.91
5,1926,"4",1716409.50
5,1927,"4",760381.15
5,1928,"4",1719293.70
5,1929,"4",764171.44
5,1930,"4",1719121.20
5,1931,"4",765924.61
5,1932,"4",1545.60
5,1933,"4",1721991.60
5,1934,"4",764859.02
5,1935,"4",1723068.00
5,1936,"4",765779.83
5,1937,"4",1725082.80
5,1938,"4",767816.82
5,1939,"4",1724034.00
5,1940,"4",767350.27
5,1941,"4",1723937.40
5,1942,"4",770705.39
5,1943,"4",1726373.10
5,1944,"4",770844.20
5,1945,"4",1724744.70
5,1946,"4",771342.38
5,1947,"4",1725117.30
5,1948,"4",771590.43
5,1949,"4",1723488.90
5,1950,"4",771256.36
5,1951,"4",1723709.70
5,1952,"4",770831.66
5,1953,"4",2842.80
5,1954,"4",109.25
5,1955,"4",1729754.10
5,1956,"4",772263.30
5,1957,"4",1732514.10
5,1958,"4",774105.02
5,1959,"4",1736923.20
5,1960,"4",777842.52
5,1961,"4",1738275.60
5,1962,"4",778958.83
5,1963,"4",1744540.80
5,1964,"4",780632.08
5,1965,"4",2325.30
5,1966,"4",1759.50
5,1967,"4",1749177.60
5,1968,"4",784640.63
5,1969,"4",1748736.00
5,1970,"4",785744.52
5,1971,"4",1753938.60
5,1972,"4",792084.81
5,1973,"4",1759631.10
5,1974,"4",793278.74
5,1975,"4",1762080.60
5,1976,"4",792635.55
5,1977,"4",2746.20
5,1978,"4",1765151.10
5,1979,"4",792103.90
5,1980,"4",1766241.30
5,1981,"4",794275.68
5,1982,"4",1766020.50
5,1983,"4",796955.98
5,1984,"4",1767379.80
5,1985,"4",796562.91
5,1986,"4",1772313.30
5,1987,"4",796729.09
5,1988,"4",3581.10
5,1989,"4",1914.75
5,1990,"4",1779316.80
5,1991,"4",802602.14
5,1992,"4",1780103.40
5,1993,"4",803718.44
5,1994,"4",1780441.50
5,1995,"4",804937.44
5,1996,"4",1782746.10
5,1997,"4",808054.75
5,1998,"4",1785126.60
5,1999,"4",810924.00
5,2000,"4",2663.40
5,2001,"4",600.88
5,2002,"4",1791150.30
5,2003,"4",810814.29
5,2004,"4",1796249.40
5,2005,"4",812278.93
5,2006,"4",1796070.00
5,2007,"4",815817.13
5,2008,"4",1801445.10
5,2009,"4",816700.22
5,2010,"4",1805253.90
5,2011,"4",817644.02
5,2012,"4",2097.60
5,2013,"4",800.75
5,2014,"4",1806178.50
5,2015,"4",817019.57
5,2016,"4",1808579.70
5,2017,"4",818768.26
5,2018,"4",1809766.50
5,2019,"4",819298.07
5,2020,"4",1815679.80
5,2021,"4",821511.70
5,2022,"4",1819171.20
5,2023,"4",822970.13
5,2024,"4",1368.50
5,2025,"4",1818032.70
5,2026,"4",823973.16
5,2027,"4",1820364.90
5,2028,"4",826773.07
5,2029,"4",1822614.30
5,2030,"4",826859.32
5,2031,"4",1825339.80
5,2032,"4",829802.63
5,2033,"4",1830480.30
5,2034,"4",830243.77
5,2035,"4",2145.90
5,2036,"4",977.50
5,2037,"4",1832764.20
5,2038,"4",830599.00
5,2039,"4",1832419.20
5,2040,"4",830460.43
5,2041,"4",1836545.40
5,2042,"4",832022.36
5,2043,"4",1838049.60
5,2044,"4",831820.76
5,2045,"4",1843969.80
5,2046,"4",831658.73
5,2047,"4",1787.10
5,2048,"4",1848758.40
5,2049,"4",830973.21
5,2050,"4",1848192.60
5,2051,"4",831143.53
5,2052,"4",1851842.70
5,2053,"4",832572.86
5,2054,"4",1855071.90
5,2055,"4",839141.55
5,2056,"4",1859094.60
5,2057,"4",841886.83
5,2058,"4",869.40
5,2059,"4",441.60
5,2060,"4",1858825.50
5,2061,"4",842467.46
5,2062,"4",1861081.80
5,2063,"4",842589.02
5,2064,"4",1860916.20
5,2065,"4",842690.10
5,2066,"4",1862517.00
5,2067,"4",846831.25
5,2068,"4",1868333.70
5,2069,"4",847732.62
5,2070,"4",1338.60
5,2071,"4",1871894.10
5,2072,"4",849784.11
